Title,Author,Year,Language,CoverType,Links,Price,Discount
Brief History of the Anglo-Saxons,Geoffrey Hindley,2006.0,English,Paperback,https://www.libristo.pl/book/brief-history-of-the-anglo-saxons.html,68.24,16
Barcelona,Robert Hughes,2001.0,English,Paperback,https://www.libristo.pl/book/barcelona-4305511.html,88.74,16
Victorians,A. N. Wilson,2003.0,English,Paperback,https://www.libristo.pl/book/victorians-4016957.html,78.49,16
Perfect King,Ian Mortimer,2008.0,English,Paperback,https://www.libristo.pl/book/perfect-king.html,68.24,16
Cash Nexus,Niall Ferguson,2002.0,English,Paperback,https://www.libristo.pl/book/cash-nexus.html,88.74,16
Imperative of Responsibility,Hans Jonas,0.0,English,Paperback,https://www.libristo.pl/book/imperative-of-responsibility.html,195.81,0
Sacred Dance Meditations,-,2020.0,English,Paperback,https://www.libristo.pl/book/sacred-dance-meditations-365-globally-inspired-movement-practices-enhancing-awakening-clarity-and-connection_25071723.html,119.78,5
"NKJV, End-of-Verse Reference Bible, Personal Size Large Print, Leathersoft, Pink, Red Letter, Comfort Print",-,2020.0,English,Hardback,https://www.libristo.pl/book/nkjv-reference-bible-personal-size-large-print-leathersoft-pink-red-letter-edition-comfort-print-holy-bible-new-king-james-version_25289376.html,142.37,1
"Catalogue of Byzantine Seals at Dumbarton Oaks and in the Fogg Museum of Art, 4: The East",Eric McGreer,2001.0,English,Hardback,https://www.libristo.pl/book/east.html,285.99,0
German Sniper Rifles,Albrecht Wacker,2011.0,English,Hardback,https://www.libristo.pl/book/german-sniper-rifles.html,185.75,1
Skillful Grace,Adeu Rinpoche,2007.0,English,Paperback,https://www.libristo.pl/book/skillful-grace.html,81.15,2
Awakening the Buddha Within,DAS  LAMA SURYA,1998.0,English,Paperback,https://www.libristo.pl/book/awakening-the-buddha-within-6600387.html,82.29,6
Napoleon,Alan Forrest,2012.0,English,Paperback,https://www.libristo.pl/book/napoleon-1222078.html,68.24,16
Book Of Secrets,Deepak Chopra,2004.0,English,Paperback,https://www.libristo.pl/book/book-of-secrets-4263006.html,88.74,16
Husserl's Phenomenology,Dan Zahavi,2002.0,English,Paperback,https://www.libristo.pl/book/husserl-s-phenomenology-4717515.html,121.87,0
Alive,Piers Paul Read,2005.0,English,Paperback,https://www.libristo.pl/book/alive-9230783.html,86.46,5
Religions and Extraterrestrial Life,David A. Weintraub,2014.0,English,Paperback,https://www.libristo.pl/book/religions-and-extraterrestrial-life-1.html,175.69,0
Passage Meditation - A Complete Spiritual Practice,Eknath Easwaran,2016.0,English,Paperback,https://www.libristo.pl/book/passage-meditation-a-complete-spiritual-practice.html,68.05,10
Forgotten Ally,Rana Mitter,2014.0,English,Paperback,https://www.libristo.pl/book/forgotten-ally-11002299.html,86.46,5
Julia Margaret Cameron's 'Fancy Subjects',Jeff Rosen,2017.0,English,Paperback,https://www.libristo.pl/book/julia-margaret-cameron-s-fancy-subjects-15708119.html,155.56,0
Family of Man Revisited,HURM  GERD,2017.0,English,Paperback,https://www.libristo.pl/book/family-of-man-revisited-15735698.html,150.44,0
Meaning of Marriage,Timothy Keller,2013.0,English,Paperback,https://www.libristo.pl/book/meaning-of-marriage-2089947.html,57.99,16
Guide to the Measurement of Animal Bones from Archaeological Sites,A VON DEN DRIESC,2004.0,English,Paperback,https://www.libristo.pl/book/von-den-driesc-a-guide-to-the-measurement-of-an-imalbones-f.html,158.79,5
New English Translation of the Septuagint,"Albert Pietersma, Benjamin G. Wright",2007.0,English,Hardback,https://www.libristo.pl/book/new-english-translation-of-the-septuagint.html,174.17,0
Roman Empire,"Peter Garnsey, Richard Saller",2014.0,English,Paperback,https://www.libristo.pl/book/the-roman-empire.html,176.26,0
Jataka Stories in Theravada Buddhism,Naomi Appleton,2010.0,English,Hardback,https://www.libristo.pl/book/jakata-stories-in-theravada-buddhism.html,1264.62,0
Richard III,Chris Skidmore,2019.0,English,Paperback,https://www.libristo.pl/book/lives-of-richard-iii-4842855.html,68.24,16
"Ancient Burial Patterns of the Moche Valley, Peru","Carol J. Mackey, Christopher B. Donnan",2011.0,English,Paperback,https://www.libristo.pl/book/ancient-burial-patterns-of-the-moche-valley-peru.html,362.21,0
"Folklore of Faeries, Elves & Little People - A Study in a Cultural Phenomenon",-,2012.0,English,Paperback,https://www.libristo.pl/book/the-folklore-of-faeries-elves-little-people-a-study-in-a-cultural-phenomenon_25067557.html,90.73,0
Against Religion,H P Lovecraft,2010.0,English,Paperback,https://www.libristo.pl/book/against-religion.html,112.57,0
Examples and Principles of Psychology in the Bible,Dennis Farrell,2014.0,English,Paperback,https://www.libristo.pl/book/examples-and-principles-of-psychology-in-the-bible.html,143.51,0
Pendulum Dowsing and the Spirit Connection,Leila Oliver White,2010.0,English,Paperback,https://www.libristo.pl/book/pendulum-dowsing-and-the-spirit-connection.html,58.56,0
Moral Psychology of Anger,"Myisha Cherry, Owen Flanagan",2019.0,English,Paperback,https://www.libristo.pl/book/moral-psychology-of-anger-14493025.html,300.98,0
"Sex, Money, & Power",S Connolly,2015.0,English,Paperback,https://www.libristo.pl/book/sex-money-power.html,83.24,0
Art in Public,Lambert Zuidervaart,2010.0,English,Paperback,https://www.libristo.pl/book/art-in-public-1389811.html,73.74,56
Wisdom Of The Pearlers,Brian E. Colless,2008.0,English,Paperback,https://www.libristo.pl/book/wisdom-of-the-pearlers.html,176.45,0
Bardic Course,New Order of Druids,2019.0,English,Paperback,https://www.libristo.pl/book/bardic-course.html,85.13,0
Manufacture of Nitro-Lignin and Sporting Powder,Earle Durnford,2015.0,English,Hardback,https://www.libristo.pl/book/manufacture-of-nitro-lignin-and-sporting-powder.html,157.27,0
Sickness Unto Death,Soren Kierkegaard,2018.0,English,Hardback,https://www.libristo.pl/book/sickness-unto-death-19752406.html,121.87,0
"Nature of Doctrine, 25th Anniversary Edition",George A. Lindbeck,2009.0,English,Paperback,https://www.libristo.pl/book/nature-of-doctrine.html,170.18,0
Sir Francis Drake,Bruce Wathen,2009.0,English,Hardback,https://www.libristo.pl/book/sir-francis-drake-4856563.html,589.45,0
Margaret Thatcher: A Life and Legacy,DAVID CANNADINE,2017.0,English,Hardback,https://www.libristo.pl/book/thatcher-a-brief-life-hardback.html,57.99,16
Happiness: A History,Darrin M McMahon,2006.0,English,Paperback,https://www.libristo.pl/book/happiness-a-history.html,98.71,2
Medieval Mercenaries,William Urban,2016.0,English,Paperback,https://www.libristo.pl/book/medieval-mercenaries-9480002.html,83.81,16
Queer City,Peter Ackroyd,2018.0,English,Paperback,https://www.libristo.pl/book/queer-city-18309188.html,68.24,16
Phases,Bernard Lievegoed,2003.0,English,Paperback,https://www.libristo.pl/book/phases-2399780.html,73.55,9
Wartime Fashion,Geraldine Howell,2012.0,English,Paperback,https://www.libristo.pl/book/wartime-fashion.html,200.56,5
European Medieval Tactics (2),David Nicolle,2012.0,English,Paperback,https://www.libristo.pl/book/european-medieval-tactics-2.html,84.56,10
Medieval Scandinavian Armies,David Nicolle,2003.0,English,Paperback,https://www.libristo.pl/book/medieval-scandinavian-armies-1263457.html,79.06,9
Trojan War: A Very Short Introduction,Eric H Cline,2013.0,English,Paperback,https://www.libristo.pl/book/trojan-war-1295565.html,47.55,16
Shiva,Vanamali,2013.0,English,Paperback,https://www.libristo.pl/book/shiva.html,88.74,16
Oxford History of the British Empire: Volume IV: The Twentieth Century,Judith Brown,2001.0,English,Paperback,https://www.libristo.pl/book/oxford-history-of-the-british-empire-2536568.html,308.96,0
Second Treatise of Government: AND A Letter Concerning Toleration,John Locke,2002.0,English,Paperback,https://www.libristo.pl/book/the-second-treatise-of-government-and-a-letter-concerning-toleration.html,45.46,0
Demon of Geopolitics,Holger H. Herwig,2016.0,English,Hardback,https://www.libristo.pl/book/demon-of-geopolitics.html,666.81,0
Bad Arguments - 100 of the Most Important Fallacies in Western Philosophy,"Robert Arp, Steven Barbone, Michael Bruce",2018.0,English,Paperback,https://www.libristo.pl/book/bad-arguments-19388080.html,89.22,0
Theaetetus,Plato,2018.0,English,Paperback,https://www.libristo.pl/book/theaetetus-19614667.html,22.01,16
Battle of the Bismarck Sea,Michael Veitch,2021.0,English,Paperback,https://www.libristo.pl/book/battle-of-the-bismarck-sea_35612438.html,106.11,15
Devoted to Death,Andrew Chesnut,2017.0,English,Paperback,https://www.libristo.pl/book/devoted-to-death-16229148.html,246.97,0
Red Star Over China,Edgar Snow,2018.0,English,Paperback,https://www.libristo.pl/book/red-star-over-china-18337990.html,68.24,16
Battle for Arnhem 1944-1945,ANTHONY TUCKER-JONES,2019.0,English,Paperback,https://www.libristo.pl/book/battle-for-arnhem-19441945_21018799.html,78.49,16
Who Really Won the Battle of Marathon?,Constantinos Lagos,2020.0,English,Hardback,https://www.libristo.pl/book/who-really-won-the-battle-of-marathon-a-bold-re-appraisal-of-one-of-history-s-most-famous-battles_21398830.html,130.03,16
"By Steppe, Desert, and Ocean",Sir Barry Cunliffe,2017.0,English,Paperback,https://www.libristo.pl/book/by-steppe-desert-and-ocean-15780325.html,112.19,24
Book of Swindles,Zhang Yingyu,2017.0,English,Paperback,https://www.libristo.pl/book/bk-of-swindles-16233625.html,172.27,0
Croatia Under Ante Pavelic,Robert B. McCormick,2017.0,English,Paperback,https://www.libristo.pl/book/croatia-under-ante-pavelic-16292832.html,238.05,0
Arnhem 1944,Martin Middlebrook,2018.0,English,Paperback,https://www.libristo.pl/book/arnhem-1944-18690005.html,104.21,16
Rhine,Ben Coates,2018.0,English,Paperback,https://www.libristo.pl/book/the-rhine-18933009.html,68.43,16
What is Power?,Byung-Chul Han,2018.0,English,Paperback,https://www.libristo.pl/book/what-is-power-19113033.html,83.42,0
Frederick Douglass,David W. Blight,2018.0,English,Hardback,https://www.libristo.pl/book/frederick-douglass-19751686.html,167.71,6
"Amplified Study Bible, Leathersoft, Purple, Thumb Indexed",Zondervan,2017.0,English,Hardback,https://www.libristo.pl/book/amplified-study-bible-imitation-leather-purple-indexed.html,381.76,1
Trial of Adolf Hitler - The Beer Hall Putsch and the Rise of Nazi Germany,David King,2017.0,English,Hardback,https://www.libristo.pl/book/the-trial-of-adolf-hitler.html,133.64,1
Third Plantagenet,John Ashdown-Hill,2015.0,English,Paperback,https://www.libristo.pl/book/third-plantagenet-9310925.html,53.81,15
Edward II,Kathryn Warner,2017.0,English,Paperback,https://www.libristo.pl/book/edward-ii-15756347.html,57.99,16
"Detroit: The Dream Is Now: The Design, Art, and Resurgence of an American City",Michel Arnaud,2017.0,English,Hardback,https://www.libristo.pl/book/detroit-the-dream-is-now-the-design-art-and-resurgence-of-an-american-city.html,150.44,16
Assassin Legends,Farhad Daftary,2011.0,English,Paperback,https://www.libristo.pl/book/assassin-legends.html,137.44,0
Panzer Crewman 1939-45,Gordon Williamson,2002.0,English,Paperback,https://www.libristo.pl/book/panzer-crewman.html,90.92,9
Bronze Age in Europe,Jean-Pierre Mohen,2000.0,English,Paperback,https://www.libristo.pl/book/bronze-age-in-europe.html,45.46,16
John Rawls,Thomas Pogge,2007.0,English,Paperback,https://www.libristo.pl/book/john-rawls-4515068.html,265.96,0
Su-25 'Frogfoot' Units In Combat,Alexander Mladenov,2015.0,English,Paperback,https://www.libristo.pl/book/su-25-frogfoot-units-in-combat.html,125.85,0
Failure,Stuart Firestein,2015.0,English,Hardback,https://www.libristo.pl/book/failure-9262021.html,129.65,0
Operation Dingo,Dr J.R.T. Wood,2019.0,English,Paperback,https://www.libristo.pl/book/operation-dingo_21976512.html,104.02,16
"Early Modern Europe, 1450-1789",Merry E Wiesner Hanks,2013.0,English,Paperback,https://www.libristo.pl/book/early-modern-europe-1450-1789-1261057.html,217.55,0
Commando,J DURNFORD-SLATER,2020.0,English,Paperback,https://www.libristo.pl/book/commando_25361367.html,73.36,16
Black Book,Sybil Oldfield,2020.0,English,Hardback,https://www.libristo.pl/book/black-book_32941057.html,85.7,1
Use of Pleasure,Michel Foucault,1990.0,English,Paperback,https://www.libristo.pl/book/use-of-pleasure.html,82.1,6
Wars of the Roses,Matthew Lewis,2016.0,English,Paperback,https://www.libristo.pl/book/wars-of-the-roses-2983938.html,57.99,16
Early Christian Lives,Athanasius,1998.0,English,Paperback,https://www.libristo.pl/book/early-christian-lives.html,57.99,16
Student Guide to Archaeological Analyses,"Jane Balme, Alistair Paterson",2013.0,English,Paperback,https://www.libristo.pl/book/archaeology-in-practice.html,437.1,0
Mammoth Book of the Vietnam War,Jon E. Lewis,2015.0,English,Paperback,https://www.libristo.pl/book/mammoth-book-of-the-vietnam-war.html,68.24,16
Settlers,J. Sakai,2014.0,English,Paperback,https://www.libristo.pl/book/settlers-4841369.html,98.71,2
Living Like You Mean It,Ronald J. Frederick,2009.0,English,Hardback,https://www.libristo.pl/book/living-like-you-mean-it.html,99.09,16
Estonia and the Estonians,Toivo U Raun,2002.0,English,Paperback,https://www.libristo.pl/book/estonia-and-the-estonians.html,154.62,0
Being Upright,Reb Anderson,2000.0,English,Paperback,https://www.libristo.pl/book/being-upright.html,94.53,6
Philosophy for Everyone,"Matthew Chrisman, Duncan Pritchard, Guy Fletcher, Professor Elinor Mason, Jane Suilin Lavelle, Michela Massimi, Alasdair Richmond",2016.0,English,Paperback,https://www.libristo.pl/book/philosophy-for-everyone-10039200.html,131.17,0
CRIMEAN WAR,Orlando Figes,2012.0,English,Paperback,https://www.libristo.pl/book/the-crimean-war.html,115.6,6
Historiography in the Twentieth Century,Georg G. Iggers,2005.0,English,Paperback,https://www.libristo.pl/book/historiography-in-the-twentieth-century.html,101.18,2
D-Day 1944,Ken Ford,2002.0,English,Paperback,https://www.libristo.pl/book/d-day-1944-4254513.html,102.88,9
Late Roman Cavalryman AD 236-565,Simon MacDowall,1995.0,English,Paperback,https://www.libristo.pl/book/late-roman-cavalryman-236-565-ad.html,84.56,10
Roman Military Clothing,Graham Sumner,2002.0,English,Paperback,https://www.libristo.pl/book/roman-military-clothing.html,79.06,9
Sunday Missal (Red edition),-,2012.0,English,Hardback,https://www.libristo.pl/book/sunday-missal.html,99.09,16
Central Asia in World History,PeterB Golden,2011.0,English,Paperback,https://www.libristo.pl/book/central-asia-in-world-history.html,199.04,0
Burma Campaign,Frank McLynn,2011.0,English,Paperback,https://www.libristo.pl/book/burma-campaign.html,78.49,16
Manic Street Preachers,"Marc, Burrows",2021.0,English,Hardback,https://www.libristo.pl/book/manic-street-preachers_36723659.html,104.21,16
Madness in Civilization,ANDREW SCULL,2020.0,English,Paperback,https://www.libristo.pl/book/madness-in-civilization_24657741.html,88.74,16
Evolution of Paleolithic Technologies,"Kuhn, Steven L (University of Arizona, USA)",2020.0,English,Paperback,https://www.libristo.pl/book/evolution-of-paleolithic-technologies_25659627.html,234.63,0
Carentan,Yann Magdelaine,2019.0,English,Paperback,https://www.libristo.pl/book/carentan_22292656.html,34.83,16
Book of Jasher,J H Parry,2005.0,English,Paperback,https://www.libristo.pl/book/book-of-jasher-8759864.html,116.17,0
Seven Pillars of Wisdom,T E Lawrence,2011.0,English,Paperback,https://www.libristo.pl/book/seven-pillars-of-wisdom-8800592.html,115.98,0
Stumbling Toward Obedience,David R. Hawkins,2013.0,English,Paperback,https://www.libristo.pl/book/stumbling-toward-obedience.html,85.13,0
God and the New Atheism,John F. Haught,2008.0,English,Paperback,https://www.libristo.pl/book/god-and-the-new-atheism.html,108.01,0
Foremothers of the Women's Spirituality Movement,MIRIAM ROBBI DEXTER,2015.0,English,Paperback,https://www.libristo.pl/book/foremothers-of-the-women-s-spirituality.html,269.47,0
Timişoara - The Real Story behind the Romanian Revolution,Arpad Sz Czi,2015.0,English,Paperback,https://www.libristo.pl/book/timi-oara-the-real-story-behind-the-romanian-revolution.html,179.11,0
Centering Prayer: Renewing an Ancient Christian Prayer Form,M. Basil Pennington,1982.0,English,Paperback,https://www.libristo.pl/book/centering-prayer-renewing-an-ancient-christian-prayer-form.html,99.09,0
Mastering New Testament Greek Vocabulary Through Semantic Domains,Mark Wilson,2002.0,English,Paperback,https://www.libristo.pl/book/mastering-new-testament-greek-vocabulary-through-semantic-domains.html,120.92,0
Sainte-MeRe-Eglise,-,2018.0,English,Paperback,https://www.libristo.pl/book/sainte-m-eglise_25022480.html,41.09,0
St Maximilian Kolbe Prayer Journal,Michael Lamorte,2020.0,English,Paperback,https://www.libristo.pl/book/st-maximilian-kolbe-prayer-journal_33206028.html,85.13,0
Quareia Apprentice Study Guide,Josephine McCarthy,2018.0,English,Paperback,https://www.libristo.pl/book/quareia-apprentice-study-guide.html,115.41,0
